"",".imp","H0_g1","H1_g1","H0_g2","H1_g2","p01","p11","beta1","beta2","tau2","bias_b0CC","bias_b1CC","omv_bias_b0","omv_bias_b1"
"61",61,0.321428571428571,0.111111111111111,0.484375,0.2,0.0714285714285714,0.333333333333333,0.283489737025579,0.00378022655487353,0.0600203162965277,0.0695758513513903,0.0293896081299996,0.000270016182490967,0.000990059335800211
"62",62,0.309090909090909,0.157894736842105,0.459016393442623,0.384615384615385,0.0545454545454545,0.526315789473684,0.446555112742172,-0.309204283800019,0.0571019362427804,0.0654310534396928,0.0421670274916454,-0.0168656882072738,-0.145873408529578
"63",63,0.224489795918367,0.36,0.45,0.428571428571429,0.0408163265306122,0.48,0.23864108245846,-0.205227368608394,0.0616903168575009,0.0492053531764705,0.101964381674549,-0.00837662729013853,-0.0901325096418906
"64",64,0.344827586206897,0,0.5,0,0.0344827586206897,0.375,0.356378014894144,-0.141360120906269,0.0592556974812798,0.0742098584171181,-0.00241859561730992,-0.00487448692780237,-0.0481355584120484
"65",65,0.321428571428571,0.111111111111111,0.326530612244898,0.68,0.339285714285714,0.333333333333333,0.248668221054028,0.0512181235447128,0.060095660355619,0.0696154303379337,0.029400423171213,0.0173775776312418,-0.000304869783004244
"66",66,0.296296296296296,0.2,0.459016393442623,0.384615384615385,0.0925925925925926,0.4,0.280726484940868,-0.0954361816435501,0.0602480210262786,0.064246027119244,0.0549731408699934,-0.00883668348551389,-0.0293377891719061
"67",67,0.269230769230769,0.272727272727273,0.459016393442623,0.384615384615385,0.0576923076923077,0.454545454545455,0.183638085329518,0.0666985323674072,0.0639238579581333,0.0599947797841408,0.0774459966576177,0.0038479922519658,0.026469522460492
"68",68,0.333333333333333,0.0588235294117647,0.45,0.428571428571429,0.105263157894737,0.470588235294118,0.202573695329462,0.163544827365331,0.0525567035767216,0.0680868129576042,0.013976974148037,0.0172152449858244,0.0597470267155081
"69",69,0.321428571428571,0.111111111111111,0.467741935483871,0.333333333333333,0.0357142857142857,0.555555555555556,0.281447076940187,-0.0429305732165275,0.0632973552826219,0.071297312651687,0.0298600010464443,-0.00153323475773312,-0.0223170836958933
"70",70,0.333333333333333,0.0588235294117647,0.421052631578947,0.529411764705882,0.157894736842105,0.470588235294118,0.289522840409295,0.00965645864363696,0.0626846601952618,0.0736041784640281,0.014551021139981,0.00152470399636373,0.00301951183593601
"71",71,0.333333333333333,0.0588235294117647,0.484375,0.2,0.0350877192982456,0.470588235294118,0.425588900004811,-0.26645077800419,0.058116042983172,0.0711153515498315,0.0142920744376281,-0.00934915010541016,-0.116039451308326
"72",72,0.333333333333333,0.0588235294117647,0.476190476190476,0.272727272727273,0.087719298245614,0.352941176470588,0.3076651662932,-0.100835052706068,0.0618223426202841,0.0731344172453578,0.0145021454557082,-0.0088451800619358,-0.0267436620696177
"73",73,0.333333333333333,0.0588235294117647,0.459016393442623,0.384615384615385,0.0350877192982456,0.647058823529412,0.30180202913239,-0.0311316272303748,0.0597859592080206,0.0720250649821275,0.0143867243676958,-0.00109233779755701,-0.0190516562926855
"74",74,0.309090909090909,0.157894736842105,0.45,0.428571428571429,0.0545454545454545,0.578947368421053,0.129385897275706,0.115186611288367,0.0622326315734848,0.0680228065945712,0.0433032754046396,0.00628290607027458,0.0604040794124644
"75",75,0.309090909090909,0.157894736842105,0.440677966101695,0.466666666666667,0.127272727272727,0.421052631578947,0.263791412453834,-0.0123842767188931,0.0629265401199918,0.0683733321176604,0.0434569489492484,-0.00157618067331366,-0.00363825162937816
"76",76,0.321428571428571,0.111111111111111,0.467741935483871,0.333333333333333,0.0357142857142857,0.555555555555556,0.272194699421766,-0.0377045492369257,0.0611014225601802,0.0701437672664232,0.0295447923467587,-0.00134659104417592,-0.0196003807541161
"77",77,0.309090909090909,0.157894736842105,0.421052631578947,0.529411764705882,0.109090909090909,0.578947368421053,0.402135427683186,-0.207613740693476,0.0565239098666586,0.0651390653976527,0.0420390173056589,-0.0226487717120156,-0.0975486571105233
"78",78,0.309090909090909,0.157894736842105,0.484375,0.2,0.0727272727272727,0.315789473684211,0.288552422392927,-0.0808621307541416,0.059545208117843,0.066665263850224,0.0427081164454766,-0.00588088223666484,-0.0196545274751693
"79",79,0.309090909090909,0.157894736842105,0.467741935483871,0.333333333333333,0.0363636363636364,0.526315789473684,0.453629577898954,-0.292083299414963,0.0567847254008594,0.0652708154705056,0.0420967777235575,-0.0106212108878168,-0.143106841435848
"80",80,0.283018867924528,0.238095238095238,0.459016393442623,0.384615384615385,0.0566037735849057,0.476190476190476,0.371915110330435,-0.303704650573951,0.0515572302420692,0.0573472646801887,0.0628507736965336,-0.0171908292777708,-0.127430432900301
"81",81,0.309090909090909,0.157894736842105,0.421052631578947,0.529411764705882,0.163636363636364,0.421052631578947,0.321878525132295,-0.170068512912678,0.0530079289049709,0.0633629796699711,0.0412603653350504,-0.0278293930220746,-0.0437784018885267
"82",82,0.333333333333333,0.0588235294117647,0.459016393442623,0.384615384615385,0.12280701754386,0.352941176470588,0.339409872559431,-0.189555871051728,0.0524113020149359,0.0680076031434441,0.013968732867756,-0.0232787911817912,-0.0436232809541128
"83",83,0.296296296296296,0.2,0.476190476190476,0.272727272727273,0.037037037037037,0.45,0.382034571381657,-0.22757853917439,0.0585101432244267,0.0634044834902172,0.0544660493265318,-0.00842883478423666,-0.0939815078442388
"84",84,0.333333333333333,0.0588235294117647,0.484375,0.2,0.0526315789473684,0.411764705882353,0.284041376635901,-0.0127599406143654,0.0605664986164421,0.072450276243454,0.0144309649106181,-0.000671575821808703,-0.00458251737234174
"85",85,0.333333333333333,0.0588235294117647,0.476190476190476,0.272727272727273,0.0350877192982456,0.529411764705882,0.298884997039685,-0.0328052301964626,0.0597365921134091,0.0719981714718943,0.0143839262680168,-0.00115106070864781,-0.0162164141012442
"86",86,0.283018867924528,0.238095238095238,0.484375,0.2,0.0377358490566038,0.380952380952381,0.170109513991542,0.148710510481205,0.0612676258959054,0.0618386828638266,0.0663039688106565,0.00561171737664923,0.0510399056638096
"87",87,0.333333333333333,0.0588235294117647,0.476190476190476,0.272727272727273,0.0701754385964912,0.411764705882353,0.295702107008472,-0.00924691269708322,0.0595021963520062,0.0718704806515714,0.0143706408456137,-0.000648906154181279,-0.00315864613285299
"88",88,0.333333333333333,0.0588235294117647,0.5,0,0.0350877192982456,0.352941176470588,0.30998720190226,-0.0965784693734361,0.0603148987713499,0.0723132132248197,0.0144167043702457,-0.00338871822362934,-0.0306978003787599
"89",89,0.344827586206897,0,0.459016393442623,0.384615384615385,0.0344827586206897,0.6875,0.430090232914511,-0.172758633641826,0.0582986619789661,0.0736705201585934,-0.00237953301287028,-0.00595719426351124,-0.112814366365244
"90",90,0.333333333333333,0.0588235294117647,0.431034482758621,0.5,0.105263157894737,0.588235294117647,0.421768610816942,-0.249280453922993,0.0507515588388768,0.0671034316413321,0.0138746595404797,-0.0262400477813677,-0.120395513349805
"91",91,0.344827586206897,0,0.484375,0.2,0.0344827586206897,0.5,0.362068621460946,-0.118549850867881,0.0589471025180989,0.074035949435028,-0.00240599992681603,-0.00408792589199589,-0.0551869995419446
"92",92,0.321428571428571,0.111111111111111,0.5,0,0.0357142857142857,0.333333333333333,0.19041331889063,-0.000744576925048257,0.0649066795015888,0.0721427067328492,0.0300910067549748,-2.65920330374377e-05,-0.000221600275311981
"93",93,0.269230769230769,0.272727272727273,0.410714285714286,0.555555555555556,0.153846153846154,0.454545454545455,0.310268861813817,-0.172820122946764,0.0551178934407597,0.0561201269073161,0.0738016527554331,-0.0265877112225791,-0.0519668901168591
"94",94,0.321428571428571,0.111111111111111,0.484375,0.2,0.0357142857142857,0.444444444444444,0.366662563566867,-0.142529838238209,0.0583347462044872,0.0686904045517953,0.0291476579320216,-0.00509035136565034,-0.0582562434068872
"95",95,0.344827586206897,0,0.484375,0.2,0.0344827586206897,0.5,0.261776191682802,0.0559041095769189,0.0596403380691499,0.0744266229826104,-0.00243429520535976,0.00192772791644548,0.026024326872014
"96",96,0.321428571428571,0.111111111111111,0.45,0.428571428571429,0.0892857142857143,0.5,0.298749209070917,-0.0676886820652376,0.0600040693935086,0.0695673166910107,0.0293872760161227,-0.00604363232725336,-0.0278007087053654
"97",97,0.309090909090909,0.157894736842105,0.492307692307692,0.111111111111111,0.0363636363636364,0.368421052631579,0.113375005676819,0.106371267060296,0.0633216501339922,0.0685729205865335,0.0435444503306157,0.00386804607491987,0.0353213681051893
"98",98,0.321428571428571,0.111111111111111,0.459016393442623,0.384615384615385,0.0892857142857143,0.444444444444444,0.300871737162474,-0.0878901254140905,0.0602280968713708,0.0696850005620233,0.0294194333810862,-0.00784733262625808,-0.0312149453355599
"99",99,0.296296296296296,0.2,0.484375,0.2,0.0555555555555556,0.35,0.333222518861818,-0.185324424420858,0.0546338293390622,0.0615274313460095,0.0533349882191419,-0.0102958013567143,-0.0545677471905858
"100",100,0.309090909090909,0.157894736842105,0.467741935483871,0.333333333333333,0.0363636363636364,0.526315789473684,0.231718342079707,0.0199338639991191,0.0640680688370835,0.0689499714351816,0.0437097528167196,0.00072486778178615,0.00976663958617128
"101",101,0.333333333333333,0.0588235294117647,0.45,0.428571428571429,0.0701754385964912,0.588235294117647,0.539472086787003,-0.403411918612654,0.0449313002596219,0.0639327531784264,0.0135447704961643,-0.028309608323695,-0.208991520271984
"102",102,0.321428571428571,0.111111111111111,0.421052631578947,0.529411764705882,0.125,0.555555555555556,0.282410900584944,-0.0191089300942567,0.0600898643659917,0.0696123856467101,0.0293995912029404,-0.00238861626178209,-0.00822745601280498
"103",103,0.283018867924528,0.238095238095238,0.467741935483871,0.333333333333333,0.113207547169811,0.285714285714286,0.24113758438758,-0.01659645284426,0.0637304484859031,0.0629778296667089,0.0671797937757671,-0.00187884371821811,-0.00286299995157045
"104",104,0.344827586206897,0,0.467741935483871,0.333333333333333,0.0344827586206897,0.625,0.302910577554417,-0.014284656044673,0.0595503873889105,0.0743759311920592,-0.00243062375552036,-0.000492574346368034,-0.00843533568155259
"105",105,0.224489795918367,0.36,0.459016393442623,0.384615384615385,0.0408163265306122,0.44,0.0637431328295127,0.105951329944646,0.0657058092381818,0.0506785697263377,0.104220184780419,0.00432454407937332,0.0422940410962711
"106",106,0.283018867924528,0.238095238095238,0.440677966101695,0.466666666666667,0.113207547169811,0.428571428571429,0.290770013714647,-0.070817934066663,0.0593529204408814,0.060953060567519,0.0656230643698924,-0.00801712461132034,-0.0223334185601066
"107",107,0.333333333333333,0.0588235294117647,0.4,0.578947368421053,0.192982456140351,0.470588235294118,0.285142090686096,0.023526966969456,0.0596368755367115,0.0719438492802211,0.014378274387479,0.00454029187129853,0.00653122199668077
"108",108,0.309090909090909,0.157894736842105,0.484375,0.2,0.0363636363636364,0.421052631578947,0.384009697270316,-0.228468226306952,0.0583569093762646,0.066064998815192,0.0424449548507797,-0.00830793550207097,-0.0878892124166455
"109",109,0.333333333333333,0.0588235294117647,0.467741935483871,0.333333333333333,0.0350877192982456,0.588235294117647,0.331923941633898,-0.0966019254861659,0.060025905715853,0.0721557796598817,0.0144003244033433,-0.00338954124512863,-0.0534351208055572
"110",110,0.333333333333333,0.0588235294117647,0.467741935483871,0.333333333333333,0.0350877192982456,0.588235294117647,0.339758143610533,-0.0984303879633059,0.0610164194435297,0.0726953777723695,0.014456466174805,-0.00345369782327389,-0.0544465303904355
"111",111,0.283018867924528,0.238095238095238,0.459016393442623,0.384615384615385,0.0377358490566038,0.523809523809524,0.314200943714128,-0.335273622190562,0.0580895714205483,0.0603687147834249,0.0651737942453818,-0.0126518347996438,-0.162967681585889
"112",112,0.321428571428571,0.111111111111111,0.440677966101695,0.466666666666667,0.160714285714286,0.333333333333333,0.298839998802774,-0.0452040733616679,0.0616442069930643,0.0704288973486646,0.0296227047406816,-0.00726494036169662,-0.00780308409219267
"113",113,0.321428571428571,0.111111111111111,0.484375,0.2,0.0357142857142857,0.444444444444444,0.225267930605949,0.0964184821056621,0.0621466530316612,0.0706928372696122,0.0296948268785184,0.00344351721805936,0.0394091414955682
"114",114,0.309090909090909,0.157894736842105,0.484375,0.2,0.0363636363636364,0.421052631578947,0.26737681097545,0.0264737313213845,0.059555349930816,0.0666703869522744,0.0427103624595316,0.000962681138959437,0.0101841531016235
"115",115,0.309090909090909,0.157894736842105,0.459016393442623,0.384615384615385,0.0545454545454545,0.526315789473684,0.357181541670705,-0.122476849638636,0.0584435242898623,0.0661087520418225,0.042464136659183,-0.00668055543483468,-0.0577809443749736
"116",116,0.309090909090909,0.157894736842105,0.459016393442623,0.384615384615385,0.0727272727272727,0.473684210526316,0.2403993753065,0.0823529432704766,0.0596038705951347,0.066694896999494,0.042721107884862,0.00598930496512557,0.0330199839524686
"117",117,0.269230769230769,0.272727272727273,0.476190476190476,0.272727272727273,0.0384615384615385,0.409090909090909,0.101087977876197,0.128355509768877,0.06281773864668,0.0595080837085686,0.0769882297474933,0.00493675037572605,0.047572321802451
"118",118,0.296296296296296,0.2,0.440677966101695,0.466666666666667,0.0925925925925926,0.5,0.221346824583868,-0.0677354836409255,0.0652977356957279,0.0666912825934496,0.0564465860127089,-0.00627180404082643,-0.0275959377796363
"119",119,0.333333333333333,0.0588235294117647,0.467741935483871,0.333333333333333,0.105263157894737,0.352941176470588,0.353861632485626,-0.175667145342218,0.0540755948351461,0.0689142531365934,0.014063064066352,-0.0184912784570755,-0.0435088904872366
"120",120,0.344827586206897,0,0.492307692307692,0.111111111111111,0.0344827586206897,0.4375,0.292359470347366,0.00138976077405084,0.0597575975109173,0.0744927046514362,-0.00243908129655439,4.7922785312098e-05,0.000560097553335145
"121",121,0.321428571428571,0.111111111111111,0.431034482758621,0.5,0.107142857142857,0.555555555555556,0.210793532924748,0.123846180094595,0.0590774969379386,0.0690805789283679,0.0292542739000288,0.0132692335815637,0.0555341998043223
