"",".imp","H0_g1","H1_g1","H0_g2","H1_g2","p01","p11","beta1","beta2","tau2","bias_b0CC","bias_b1CC","omv_bias_b0","omv_bias_b1"
"222",222,0.296296296296296,0.2,0.440677966101695,0.466666666666667,0.0555555555555556,0.6,0.386817745205176,-0.230005900050652,0.0533913520280999,0.0609257786497517,0.0529724484958883,-0.0127781055583695,-0.125225434472022
"223",223,0.254901960784314,0.304347826086957,0.45,0.428571428571429,0.0784313725490196,0.434782608695652,0.267739871165498,-0.0589174221615808,0.0611536040699087,0.0556477321554725,0.0854755241885938,-0.00462097428718281,-0.0209952962178523
"224",224,0.269230769230769,0.272727272727273,0.45,0.428571428571429,0.0384615384615385,0.545454545454545,0.488601294716371,-0.379287328584432,0.0566736664957274,0.0568046720847608,0.0744455086368494,-0.0145879741763243,-0.192296023233366
"225",225,0.269230769230769,0.272727272727273,0.484375,0.2,0.0384615384615385,0.363636363636364,0.21806839674915,-0.134391019792064,0.0654684389851542,0.0606744004330803,0.0780852207240045,-0.00516888537661785,-0.0437005763659509
"226",226,0.344827586206897,0,0.476190476190476,0.272727272727273,0.0517241379310345,0.5,0.521238674617325,-0.360116150767109,0.054452939665549,0.0715032597275294,-0.00222256503294633,-0.0186266974534712,-0.161431377930083
"227",227,0.309090909090909,0.157894736842105,0.45,0.428571428571429,0.0545454545454545,0.578947368421053,0.23962955953086,0.0723854785662382,0.0598700552094195,0.0668293592447426,0.0427800573435527,0.00394829883088572,0.0379590834969364
"228",228,0.296296296296296,0.2,0.410714285714286,0.555555555555556,0.12962962962963,0.55,0.241769263336843,-0.0246408631597895,0.0644141462759665,0.0662634164649546,0.056188765398293,-0.0031941859651579,-0.0103582887727263
"229",229,0.309090909090909,0.157894736842105,0.388888888888889,0.6,0.163636363636364,0.578947368421053,0.340081125085338,-0.195280420952865,0.0658219985362885,0.0698359630091006,0.0440981794980572,-0.0319549779741051,-0.0811021078407112
"230",230,0.283018867924528,0.238095238095238,0.431034482758621,0.5,0.0377358490566038,0.666666666666667,0.400206860151597,-0.190340356490035,0.059438307558419,0.0609925552766976,0.0656534295977987,-0.0071826549618881,-0.119710916031468
"231",231,0.254901960784314,0.304347826086957,0.388888888888889,0.6,0.156862745098039,0.521739130434783,0.197597379698344,0.0382808958273807,0.0601802509003464,0.0552422471477938,0.085020751253105,0.00600484640429501,0.0139677948969471
"232",232,0.333333333333333,0.0588235294117647,0.45,0.428571428571429,0.0526315789473684,0.647058823529412,0.466113746344895,-0.239513962275678,0.057432577677755,0.0707430229505914,0.014253336001293,-0.0126059980145094,-0.142373624634459
"233",233,0.296296296296296,0.2,0.421052631578947,0.529411764705882,0.148148148148148,0.45,0.31227955304101,-0.113787170927882,0.0623187543192649,0.0652487514812616,0.0555773555855038,-0.0168573586559825,-0.0343468682615644
"234",234,0.333333333333333,0.0588235294117647,0.431034482758621,0.5,0.087719298245614,0.647058823529412,0.527126908963629,-0.363791293041523,0.0481609892468346,0.0656921776394183,0.0137278274856295,-0.031911516933467,-0.203482849152225
"235",235,0.309090909090909,0.157894736842105,0.45,0.428571428571429,0.0545454545454545,0.578947368421053,0.2950724817837,-0.0242856472556982,0.0600519355266497,0.066921235463385,0.0428203367048375,-0.00132467166849263,-0.0127354399005958
"236",236,0.321428571428571,0.111111111111111,0.476190476190476,0.272727272727273,0.0892857142857143,0.333333333333333,0.308871264424853,-0.119067241163933,0.0562253692323173,0.0675823277663996,0.0288448736227623,-0.0106310036753511,-0.0290580767126264
"237",237,0.296296296296296,0.2,0.45,0.428571428571429,0.0555555555555556,0.55,0.0569830636039088,0.214402832945205,0.0608607806564372,0.0645427476149747,0.0551519366554606,0.0119112684969559,0.106010289622907
"238",238,0.254901960784314,0.304347826086957,0.440677966101695,0.466666666666667,0.0392156862745098,0.565217391304348,0.174528019345314,-0.0466197050992102,0.0651695987314831,0.0573207380870382,0.0873518890459384,-0.00182822372938079,-0.0245220443701728
"239",239,0.24,0.333333333333333,0.377358490566038,0.619047619047619,0.16,0.541666666666667,0.316265631461675,-0.178675091172487,0.0604088220577593,0.0521023531891937,0.0935150717212744,-0.0285880145875979,-0.0681943264641659
"240",240,0.254901960784314,0.304347826086957,0.440677966101695,0.466666666666667,0.0784313725490196,0.478260869565217,0.112018270959366,0.0667660660905929,0.0671584991647188,0.0581492855584616,0.0882811489658751,0.00523655420318376,0.026695042622752
"241",241,0.254901960784314,0.304347826086957,0.440677966101695,0.466666666666667,0.0784313725490196,0.478260869565217,0.216610718729499,-0.0176413090107561,0.0651421310170647,0.0573092954301074,0.0873390554994849,-0.00138363207927499,-0.00705351570847793
"242",242,0.321428571428571,0.111111111111111,0.467741935483871,0.333333333333333,0.0535714285714286,0.5,0.324285036923158,-0.0712754345427807,0.0595057068203891,0.0693055218552514,0.0293157400273196,-0.00381832685050611,-0.0318193904208843
"243",243,0.296296296296296,0.2,0.459016393442623,0.384615384615385,0.0555555555555556,0.5,0.443605613427598,-0.270776345648453,0.056162787053393,0.0622678082713465,0.0537811194295304,-0.0150431303138029,-0.120345042510424
"244",244,0.283018867924528,0.238095238095238,0.467741935483871,0.333333333333333,0.0566037735849057,0.428571428571429,0.332258110395683,-0.141656181104493,0.0594101469487346,0.0609795299501395,0.0656434151675696,-0.00801827440214113,-0.0526915174997846
"245",245,0.309090909090909,0.157894736842105,0.440677966101695,0.466666666666667,0.0545454545454545,0.631578947368421,0.266872878881964,-0.0131613010741853,0.0604383728394032,0.067116442946959,0.0429059174228138,-0.000717889149501018,-0.00759451152893183
"246",246,0.333333333333333,0.0588235294117647,0.421052631578947,0.529411764705882,0.157894736842105,0.470588235294118,0.307213690524156,-0.0318038831525885,0.0613838401758453,0.0728955360620597,0.0144772913791485,-0.00502166576093503,-0.00994486748734193
"247",247,0.309090909090909,0.157894736842105,0.484375,0.2,0.0727272727272727,0.315789473684211,0.273415843568241,-0.0497416040826659,0.0625475206465886,0.0681818717302009,0.0433730109919386,-0.00361757120601206,-0.0120903037674614
"248",248,0.254901960784314,0.304347826086957,0.431034482758621,0.5,0.0784313725490196,0.521739130434783,0.205805100426626,-0.11908295012629,0.0629563802315686,0.0563987429176631,0.0863178225780222,-0.00933983922559139,-0.0527903956229079
"249",249,0.283018867924528,0.238095238095238,0.4,0.578947368421053,0.0943396226415094,0.666666666666667,0.45704534208413,-0.327339716104039,0.0595933611244308,0.0610642733024763,0.0657085694948397,-0.0308811052928339,-0.187345372109859
"250",250,0.321428571428571,0.111111111111111,0.431034482758621,0.5,0.125,0.5,0.363746551148742,-0.189025576921833,0.0578788516550601,0.0684509185929204,0.0290822178906897,-0.0236281971152291,-0.0708845913456873
"251",251,0.296296296296296,0.2,0.431034482758621,0.5,0.111111111111111,0.5,0.30728554735504,-0.11327138049714,0.0610188991038305,0.0646193143171293,0.055198073689637,-0.0125857089441267,-0.0440499813044434
"252",252,0.283018867924528,0.238095238095238,0.421052631578947,0.529411764705882,0.113207547169811,0.523809523809524,0.289354215750064,-0.095916761329605,0.0613935331474656,0.0618969196380291,0.0663487437427416,-0.0108585012825968,-0.0393836117948153
"253",253,0.321428571428571,0.111111111111111,0.440677966101695,0.466666666666667,0.0892857142857143,0.555555555555556,0.221380237155683,0.0289406224199638,0.0651540618671788,0.0722726591595814,0.0301265165285603,0.00258398414463962,0.0134941394220069
"254",254,0.224489795918367,0.36,0.377358490566038,0.619047619047619,0.102040816326531,0.64,0.238557472224449,-0.167279171429466,0.0627794470322343,0.0496049367010456,0.102576227744207,-0.0170693032070884,-0.0899893665077698
"255",255,0.309090909090909,0.157894736842105,0.410714285714286,0.555555555555556,0.109090909090909,0.631578947368421,0.255511906372549,0.00392891472028478,0.0606911842822054,0.0672441497804852,0.042961905248196,0.000428608878576522,0.00205281094476123
"256",256,0.283018867924528,0.238095238095238,0.440677966101695,0.466666666666667,0.0943396226415094,0.476190476190476,0.299086138151531,-0.113338166902269,0.0614502772862519,0.0619231659070634,0.0663689230011155,-0.0106922798964404,-0.0432782757713065
"257",257,0.269230769230769,0.272727272727273,0.440677966101695,0.466666666666667,0.0769230769230769,0.5,0.264620216028203,-0.0521929842124597,0.061822549068726,0.0590701970746175,0.0765763710507226,-0.00401484493941997,-0.0220816471668099
"258",258,0.283018867924528,0.238095238095238,0.45,0.428571428571429,0.0754716981132075,0.476190476190476,0.378231834866493,-0.265424334304251,0.0545381925379288,0.0587260703167101,0.0639108586613908,-0.0200320252305095,-0.106360514914372
"259",259,0.321428571428571,0.111111111111111,0.476190476190476,0.272727272727273,0.0357142857142857,0.5,0.440259588450371,-0.253462011740187,0.0572653049278437,0.0681286163709119,0.0289941481314909,-0.00905221470500667,-0.117678791165087
"260",260,0.309090909090909,0.157894736842105,0.440677966101695,0.466666666666667,0.0727272727272727,0.578947368421053,0.373488649939229,-0.199162259090983,0.0625081592390398,0.0681619884501347,0.0433642939829764,-0.0144845279338896,-0.100819937855627
"261",261,0.296296296296296,0.2,0.421052631578947,0.529411764705882,0.148148148148148,0.45,0.213026948323832,0.00259777070826567,0.0653527026914323,0.0667178996116269,0.0564626247115526,0.000384854919743062,0.000784141898976489
"262",262,0.309090909090909,0.157894736842105,0.459016393442623,0.384615384615385,0.0545454545454545,0.526315789473684,0.502269076413883,-0.403450341472902,0.0474165987773176,0.0605385384267757,0.0400221048695756,-0.0220063822621583,-0.190335902723579
"263",263,0.309090909090909,0.157894736842105,0.45,0.428571428571429,0.0363636363636364,0.631578947368421,0.536350174514489,-0.380860273112015,0.05563353230694,0.0646892942261657,0.0418418335754239,-0.0138494644768006,-0.226693865909735
"264",264,0.24,0.333333333333333,0.440677966101695,0.466666666666667,0.06,0.5,0.289467635459718,-0.151025546832544,0.0642736644394979,0.0536182659414392,0.0955107132203047,-0.00906153280995267,-0.0664512406063196
"265",265,0.254901960784314,0.304347826086957,0.459016393442623,0.384615384615385,0.0392156862745098,0.478260869565217,0.259510485717163,-0.0592951036613325,0.0622907888497766,0.0561214670685711,0.0860068430117157,-0.00232529818279735,-0.0260332296552312
"266",266,0.296296296296296,0.2,0.484375,0.2,0.037037037037037,0.4,0.0761762677497912,0.212587988889469,0.0617589894713034,0.0649776929862091,0.0554140230310365,0.00787362921812847,0.077161566337659
"267",267,0.321428571428571,0.111111111111111,0.431034482758621,0.5,0.107142857142857,0.555555555555556,0.225095084773126,0.0592388669864286,0.0604526555500053,0.0698029634781056,0.0294516669957011,0.00634702146283163,0.0265634601962953
"268",268,0.309090909090909,0.157894736842105,0.459016393442623,0.384615384615385,0.0727272727272727,0.473684210526316,0.350977002973049,-0.135887641153803,0.0596421319368141,0.0667142245850581,0.0427295812723522,-0.00988273753845837,-0.0544850924817639
"269",269,0.269230769230769,0.272727272727273,0.476190476190476,0.272727272727273,0.0576923076923077,0.363636363636364,0.24323599838108,-0.0385015323155339,0.0642900512580046,0.0601559060207979,0.077597545567084,-0.00222124224897311,-0.0117793149566756
"270",270,0.283018867924528,0.238095238095238,0.410714285714286,0.555555555555556,0.132075471698113,0.523809523809524,0.276952669192265,-0.0810642475102922,0.0609550371725001,0.0616940989842039,0.0661928065170823,-0.0107065987277744,-0.0317556261585691
"271",271,0.296296296296296,0.2,0.459016393442623,0.384615384615385,0.037037037037037,0.55,0.290823108897544,-0.0605143126995341,0.0613002695141419,0.064755564101747,0.055280174143131,-0.00224127084072349,-0.0310416011440203
"272",272,0.208333333333333,0.384615384615385,0.365384615384615,0.636363636363636,0.0625,0.730769230769231,0.281620692516245,-0.102164007132799,0.0638650046758815,0.0464044936871495,0.110479696038625,-0.00638525044579995,-0.0682730624589379
"273",273,0.283018867924528,0.238095238095238,0.388888888888889,0.6,0.113207547169811,0.666666666666667,0.19946016291874,-0.0647560750862812,0.0658284205135,0.0639482195508523,0.0679258711770934,-0.00733087642486203,-0.0358398402993255
"274",274,0.296296296296296,0.2,0.459016393442623,0.384615384615385,0.0555555555555556,0.5,0.426999406388784,-0.248157588505153,0.0580119377109398,0.0631632342635027,0.0543206790349463,-0.0137865326947307,-0.110292261557846
"275",275,0.283018867924528,0.238095238095238,0.476190476190476,0.272727272727273,0.0377358490566038,0.428571428571429,0.339008256027851,-0.234833790824795,0.0619097786985584,0.0621357023548265,0.066532330146249,-0.00886165248395453,-0.0917814007266719
"276",276,0.344827586206897,0,0.45,0.428571428571429,0.103448275862069,0.5,0.362330070737088,-0.123121435181315,0.0584397149976592,0.073750010720101,-0.00238529026875149,-0.0127367001911705,-0.0488240173994869
"277",277,0.296296296296296,0.2,0.440677966101695,0.466666666666667,0.0555555555555556,0.6,0.354696901837962,-0.145305386991881,0.0612972608671979,0.0647541072054883,0.0552792962566531,-0.00807252149954894,-0.0791107106955797
"278",278,0.321428571428571,0.111111111111111,0.421052631578947,0.529411764705882,0.107142857142857,0.611111111111111,0.339012200704705,-0.109008560615781,0.0627109146948867,0.0709892495554,0.0297758221582599,-0.0116794886374051,-0.0549368539611276
"279",279,0.296296296296296,0.2,0.431034482758621,0.5,0.0555555555555556,0.65,0.413224313162185,-0.2364387974561,0.0603635205060658,0.0643019561674586,0.0550068422093004,-0.0131354887475611,-0.140549729598904
"280",280,0.283018867924528,0.238095238095238,0.431034482758621,0.5,0.0566037735849057,0.619047619047619,0.363618766047025,-0.220069084608117,0.0613734423065464,0.0618876268788619,0.0663415990705599,-0.0124567406381953,-0.123776502214449
"281",281,0.254901960784314,0.304347826086957,0.476190476190476,0.272727272727273,0.0392156862745098,0.391304347826087,0.149500039332198,-0.0403098407569735,0.0650853145271804,0.0572856264931198,0.0873125095316935,-0.00158077806890092,-0.01419263787948
"282",282,0.283018867924528,0.238095238095238,0.467741935483871,0.333333333333333,0.0566037735849057,0.428571428571429,0.282546367044122,-0.044918239625193,0.0604938200491122,0.0614807689564237,0.0660287892335637,-0.00254254186557696,-0.0167081322595058
"283",283,0.24,0.333333333333333,0.459016393442623,0.384615384615385,0.04,0.458333333333333,0.261233683750252,-0.172791584690099,0.0674442383825709,0.0548618647735549,0.0971478637976315,-0.00691166338760394,-0.0722844795953579
"284",284,0.309090909090909,0.157894736842105,0.431034482758621,0.5,0.145454545454545,0.421052631578947,0.282839410436534,-0.0128240881720409,0.0622828346229168,0.0680481664928624,0.0433143934123298,-0.00186532191593323,-0.00353429415650506
"285",285,0.333333333333333,0.0588235294117647,0.476190476190476,0.272727272727273,0.0526315789473684,0.470588235294118,0.254461886273139,0.0547156050761968,0.0602045106247821,0.0722530775256723,0.0144104476310168,0.00287976868822088,0.0228687513476364
"286",286,0.296296296296296,0.2,0.476190476190476,0.272727272727273,0.037037037037037,0.45,0.386045997583279,-0.240970106405188,0.0598931186729967,0.0640741704938744,0.0548695846925038,-0.00892481875574769,-0.0995117291265867
"287",287,0.321428571428571,0.111111111111111,0.4,0.578947368421053,0.107142857142857,0.722222222222222,0.411733287452362,-0.194608709759573,0.0535809525712573,0.066193189290113,0.0284652886160628,-0.0208509331885257,-0.119699801637833
"288",288,0.309090909090909,0.157894736842105,0.421052631578947,0.529411764705882,0.127272727272727,0.526315789473684,0.263529311898129,0.0449579816001517,0.0585254149710182,0.0661501188386328,0.0424822722352716,0.0057219249309284,0.0179401706480988
"289",289,0.296296296296296,0.2,0.45,0.428571428571429,0.0740740740740741,0.5,0.375378221124419,-0.240288743664169,0.0534296843217668,0.0609443405402868,0.0529836333915923,-0.0177991661973458,-0.102345205634738
"290",290,0.296296296296296,0.2,0.440677966101695,0.466666666666667,0.0555555555555556,0.6,0.46583053853237,-0.313510922392719,0.057733627686332,0.0630284664289326,0.0542394715646692,-0.0174172734662622,-0.170689279969369
"291",291,0.269230769230769,0.272727272727273,0.440677966101695,0.466666666666667,0.0576923076923077,0.545454545454545,0.260739607873038,-0.0781926968201681,0.0647699008720287,0.0603670414033847,0.07779613108391,-0.00451111712424046,-0.0381394447776694
"292",292,0.269230769230769,0.272727272727273,0.365384615384615,0.636363636363636,0.115384615384615,0.727272727272727,0.174192112827159,-0.0447217259508036,0.0681132553974694,0.0618381282110462,0.0791797766406905,-0.00516019914816965,-0.0273646924524148
"293",293,0.283018867924528,0.238095238095238,0.421052631578947,0.529411764705882,0.0566037735849057,0.666666666666667,0.29461122944403,-0.0394684234564062,0.0620232504630019,0.0621881872549603,0.0665726827906247,-0.0022340617050796,-0.0240782205991912
"294",294,0.309090909090909,0.157894736842105,0.459016393442623,0.384615384615385,0.0545454545454545,0.526315789473684,0.328516850939072,-0.172336707953719,0.0613175012204054,0.067560531634387,0.0431006099008859,-0.00940018407020286,-0.0813033464317545
"295",295,0.309090909090909,0.157894736842105,0.467741935483871,0.333333333333333,0.0545454545454545,0.473684210526316,0.326995759200164,-0.1223253830664,0.0609348419784092,0.0673672326303023,0.043015865877497,-0.00667229362180364,-0.0512713088833332
"296",296,0.321428571428571,0.111111111111111,0.467741935483871,0.333333333333333,0.0357142857142857,0.555555555555556,0.419912751434059,-0.201573737614709,0.0574224723129701,0.0682111779676192,0.0290167082612218,-0.00719906205766817,-0.104786347728281
"297",297,0.283018867924528,0.238095238095238,0.421052631578947,0.529411764705882,0.0754716981132075,0.619047619047619,0.351701001244674,-0.179556892266643,0.0625917493033849,0.0624511390563181,0.06677485142391,-0.0135514635672938,-0.0976028030739611
"298",298,0.283018867924528,0.238095238095238,0.440677966101695,0.466666666666667,0.0943396226415094,0.476190476190476,0.297814228592788,-0.100833964664289,0.0605061115079637,0.0614864542120773,0.0660331603021756,-0.00951263817587635,-0.0385035354737852
"299",299,0.296296296296296,0.2,0.440677966101695,0.466666666666667,0.0925925925925926,0.5,0.269221020404866,-0.0697588331257227,0.0654646053768742,0.0667720869612232,0.0564952765501444,-0.0064591512153447,-0.0284202653475167
"300",300,0.321428571428571,0.111111111111111,0.45,0.428571428571429,0.0535714285714286,0.611111111111111,0.2491388847937,0.0372481082039751,0.0616731527865866,0.0704441028630227,0.0296268596794209,0.00199543436807009,0.020767298423248
"301",301,0.24,0.333333333333333,0.388888888888889,0.6,0.06,0.708333333333333,0.359758909991286,-0.228657871465466,0.0565724729334706,0.0505976163887866,0.0915341429378979,-0.0137194722879279,-0.14824652000011
"302",302,0.309090909090909,0.157894736842105,0.492307692307692,0.111111111111111,0.0363636363636364,0.368421052631579,0.250947910888091,0.0404794401382677,0.0605633055323522,0.06717955226845,0.0429335851174396,0.00147197964139155,0.013441498304286
"303",303,0.296296296296296,0.2,0.421052631578947,0.529411764705882,0.0740740740740741,0.65,0.448895420095343,-0.25218448580519,0.0503850114334861,0.0594699992092259,0.0520952349825622,-0.0186803322818659,-0.145239583491508
"304",304,0.296296296296296,0.2,0.45,0.428571428571429,0.0555555555555556,0.55,0.242891704596337,0.0228427620935318,0.0617739896912384,0.0649849566381798,0.0554183999122367,0.00126904233852954,0.0112944768129129
"305",305,0.296296296296296,0.2,0.459016393442623,0.384615384615385,0.037037037037037,0.55,0.307193451769663,-0.0576152995475504,0.0600110934920735,0.0641312981913879,0.0549040083056206,-0.00213389998324261,-0.0295545147679101
"306",306,0.333333333333333,0.0588235294117647,0.440677966101695,0.466666666666667,0.0526315789473684,0.705882352941177,0.516388427780771,-0.295860842818108,0.0498089907605399,0.0665899526841501,0.0138212353019634,-0.0155716233062162,-0.19327132456539
"307",307,0.296296296296296,0.2,0.431034482758621,0.5,0.0740740740740741,0.6,0.331086588677686,-0.102265280576582,0.0626670373313773,0.0654174027809267,0.0556789803199847,-0.00757520596863573,-0.0537839623773137
"308",308,0.333333333333333,0.0588235294117647,0.467741935483871,0.333333333333333,0.0350877192982456,0.588235294117647,0.403689152673792,-0.190269608076511,0.0595624257831038,0.071903291592428,0.0143740546165302,-0.00667612659917583,-0.10524717226936
"309",309,0.321428571428571,0.111111111111111,0.467741935483871,0.333333333333333,0.0535714285714286,0.5,0.463255127891139,-0.327940272378566,0.0494650537409014,0.0640310665376953,0.0278744840321631,-0.0175682288774232,-0.14640190731186
"310",310,0.333333333333333,0.0588235294117647,0.410714285714286,0.555555555555556,0.12280701754386,0.647058823529412,0.364854758158574,-0.141925972922394,0.0588694664758776,0.0715257909846503,0.0143347780654118,-0.0174295054466098,-0.0744049476208217
"311",311,0.309090909090909,0.157894736842105,0.45,0.428571428571429,0.0909090909090909,0.473684210526316,0.274942857824897,-0.222496050244076,0.060128497667417,0.0669599105662878,0.0428372922180875,-0.0202269136585523,-0.0851659522465362
"312",312,0.309090909090909,0.157894736842105,0.431034482758621,0.5,0.127272727272727,0.473684210526316,0.267645161784304,-0.0693980678131381,0.0629542631523861,0.0683873363124214,0.0434630885142917,-0.00883248135803575,-0.0240402876060823
"313",313,0.309090909090909,0.157894736842105,0.459016393442623,0.384615384615385,0.0909090909090909,0.421052631578947,0.42040088851067,-0.235916428435244,0.0571439995968858,0.065452301598798,0.0421763428758644,-0.0214469480395676,-0.0778862849857982
"314",314,0.283018867924528,0.238095238095238,0.476190476190476,0.272727272727273,0.0566037735849057,0.380952380952381,0.151231124705485,-0.00329343355777612,0.0683650629538631,0.0651215107727742,0.068827947837366,-0.00018642076742129,-0.00106822058792199
"315",315,0.269230769230769,0.272727272727273,0.459016393442623,0.384615384615385,0.0961538461538462,0.363636363636364,0.263131452952376,0.00818475233316368,0.0598782192862995,0.0582146856800268,0.0757717111667948,0.000786995416650354,0.00218927815904553
"316",316,0.296296296296296,0.2,0.45,0.428571428571429,0.0555555555555556,0.55,0.468121339757308,-0.326128189141724,0.0583764201867815,0.0633397299325939,0.0544270305753379,-0.0181182327300958,-0.161252271297852
"317",317,0.283018867924528,0.238095238095238,0.377358490566038,0.619047619047619,0.132075471698113,0.666666666666667,0.247288563963163,-0.0112626917511011,0.0640845360331161,0.0631416082916843,0.0673057138135901,-0.00148752532561712,-0.00602093584178359
"318",318,0.296296296296296,0.2,0.440677966101695,0.466666666666667,0.0740740740740741,0.55,0.365614309963657,-0.208546139780414,0.0616527967837214,0.0649262706252187,0.0553830373001682,-0.0154478622059566,-0.0992525146732709
"319",319,0.283018867924528,0.238095238095238,0.467741935483871,0.333333333333333,0.0754716981132075,0.380952380952381,0.273619787465459,-0.0214061051063973,0.0603226914529154,0.0614016156329034,0.065967932760425,-0.00161555510236961,-0.00653915160482938
"320",320,0.296296296296296,0.2,0.410714285714286,0.555555555555556,0.0740740740740741,0.7,0.460929478247518,-0.278012979684127,0.0593554549275777,0.0638138141563725,0.054712700970163,-0.0205935540506761,-0.174015531728213
"321",321,0.333333333333333,0.0588235294117647,0.421052631578947,0.529411764705882,0.140350877192982,0.529411764705882,0.338684274112126,-0.135015001787259,0.0563617440230794,0.0701596692799596,0.0141926417406942,-0.0189494739350539,-0.0525290564229066
"322",322,0.269230769230769,0.272727272727273,0.45,0.428571428571429,0.0769230769230769,0.454545454545455,0.32597013287521,-0.20040024692144,0.0550995865147701,0.0561120718006539,0.0737940764434951,-0.0154154036093415,-0.0756756177185856
"323",323,0.296296296296296,0.2,0.459016393442623,0.384615384615385,0.0740740740740741,0.45,0.359166468110576,-0.205134448722826,0.0602796045850262,0.0642613210269156,0.0549823565671709,-0.0151951443498389,-0.0771153575754326
"324",324,0.296296296296296,0.2,0.45,0.428571428571429,0.0555555555555556,0.55,0.385096315726259,-0.216894951526668,0.0591129672713412,0.0636963928152367,0.0546419460300054,-0.0120497195292593,-0.107242503810408
"325",325,0.283018867924528,0.238095238095238,0.440677966101695,0.466666666666667,0.113207547169811,0.428571428571429,0.296908610954558,-0.196862272751015,0.0621464270057659,0.0622451609750526,0.0666164866324876,-0.0222862950284168,-0.062083250436304
"326",326,0.283018867924528,0.238095238095238,0.459016393442623,0.384615384615385,0.113207547169811,0.333333333333333,0.218655121394323,0.0970064352387741,0.0613530159012043,0.0618781789087018,0.0663343350655038,0.0109818605930688,0.0213536178198559
"327",327,0.254901960784314,0.304347826086957,0.421052631578947,0.529411764705882,0.0980392156862745,0.521739130434783,0.202648075134358,-0.0116569448619799,0.0661692304000357,0.0577371703415109,0.0878189398991449,-0.00114283773156665,-0.00493904654424893
"328",328,0.296296296296296,0.2,0.45,0.428571428571429,0.0740740740740741,0.5,0.265471939881539,-0.0328220463027049,0.0641602777275174,0.066140484081947,0.056114689652615,-0.00243126268908925,-0.0139797604622632
"329",329,0.254901960784314,0.304347826086957,0.431034482758621,0.5,0.0392156862745098,0.608695652173913,0.308702967581591,-0.107640566469054,0.0608709861275401,0.0555299975632248,0.0853434786009367,-0.00422119868506094,-0.0612991461221894
"330",330,0.254901960784314,0.304347826086957,0.410714285714286,0.555555555555556,0.0784313725490196,0.608695652173913,0.432201101055065,-0.322700260131939,0.0506767374122759,0.0512832193661125,0.0805804916828084,-0.0253098243240736,-0.171116420973628
"331",331,0.24,0.333333333333333,0.440677966101695,0.466666666666667,0.06,0.5,0.326454347363472,-0.284361458005919,0.0599954145894824,0.051940201776242,0.0933016055515799,-0.0170616874803552,-0.125119041522604
"332",332,0.296296296296296,0.2,0.440677966101695,0.466666666666667,0.0740740740740741,0.55,0.453655125492165,-0.311466075440825,0.056376085871124,0.0623710953154351,0.0538433574226657,-0.0230715611437648,-0.148234780348689
"333",333,0.309090909090909,0.157894736842105,0.388888888888889,0.6,0.163636363636364,0.578947368421053,0.225610334463212,0.0664100916454448,0.063086947940931,0.0684543615784235,0.0434924729942408,0.0108671059056182,0.0275808418891129
"334",334,0.269230769230769,0.272727272727273,0.459016393442623,0.384615384615385,0.0384615384615385,0.5,0.340304961837724,-0.150039011860452,0.0606724146216588,0.0585641341969768,0.0761003884992835,-0.00577073122540201,-0.0692487747048241
"335",335,0.321428571428571,0.111111111111111,0.459016393442623,0.384615384615385,0.0714285714285714,0.5,0.413036838151859,-0.230944904947164,0.058118401999528,0.0685767567807553,0.029116603439854,-0.0164960646390831,-0.0989763878344987
"336",336,0.269230769230769,0.272727272727273,0.4,0.578947368421053,0.134615384615385,0.545454545454545,0.331582280969847,-0.146290916021032,0.0633628568820526,0.0597479374957067,0.0772138266498122,-0.0196930079259082,-0.060102037176473
"337",337,0.296296296296296,0.2,0.297872340425532,0.703703703703704,0.259259259259259,0.65,0.25462654996637,0.00880005642041837,0.0635909660171905,0.0658648026489685,0.0559485714401649,0.00228149610899735,0.00343854056427458
"338",338,0.333333333333333,0.0588235294117647,0.431034482758621,0.5,0.105263157894737,0.588235294117647,0.224838239038344,0.0897857012419191,0.0603732730881619,0.072345013562654,0.0144200129943083,0.0094511264465178,0.0433639919310817
"339",339,0.296296296296296,0.2,0.440677966101695,0.466666666666667,0.037037037037037,0.65,0.27398700330914,-0.0578288267018104,0.0627332017052503,0.0654494419768023,0.0556982862771893,-0.00214180839636335,-0.0354469289598134
"340",340,0.283018867924528,0.238095238095238,0.467741935483871,0.333333333333333,0.0377358490566038,0.476190476190476,0.364154193976833,-0.180741455822265,0.0598362119152037,0.061176600801424,0.0657949316981992,-0.00682043229517979,-0.0792469276201843
"341",341,0.296296296296296,0.2,0.459016393442623,0.384615384615385,0.0555555555555556,0.5,0.369267355958512,-0.193871096431153,0.0597923544900958,0.0640253768122565,0.054840182933083,-0.0107706164683974,-0.0861649317471793
"342",342,0.224489795918367,0.36,0.421052631578947,0.529411764705882,0.0816326530612245,0.52,0.332834835407642,-0.122307127735036,0.060015665502432,0.0485909517886321,0.101023604462223,-0.0099842553253091,-0.0536154510969099
"343",343,0.283018867924528,0.238095238095238,0.431034482758621,0.5,0.0943396226415094,0.523809523809524,0.294296888271907,-0.0768269395843633,0.0610717799211236,0.0617480968358536,0.0662343223835338,-0.00724782448909087,-0.0329948581503375
"344",344,0.296296296296296,0.2,0.440677966101695,0.466666666666667,0.037037037037037,0.65,0.536280489566118,-0.408596949906282,0.057030162578945,0.0626878230426522,0.0540342090273975,-0.0151332203668993,-0.250454797072184
